city_label,day,weather_desc,feels_like,lat_x,lon_x,weather_desc_score,best_cities,size,name,rating,desc,url,lat_y,lon_y,top_hotel
Saintes Maries de la mer,04-02-2023,clear sky,8.88,43.4523,4.4287,8,16.880000000000003,100,Manade Cavallini - Mas de Pioch,8.2,"Set in Les Saintes-Maries-de-la-Mer, Manade Cavallini - Mas de Pioch is a typical Camargue style cou",https://www.booking.com/hotel/fr/mas-de-pioch.en-gb.html?,43.5296,4.4006,1
Saintes Maries de la mer,04-02-2023,clear sky,8.88,43.4523,4.4287,8,16.880000000000003,100,"Studio Saintes-Maries-de-la-Mer, 1 pièce, 3 personnes - FR-1-475-50",7.5,"Studio Saintes-Maries-de-la-Mer, 1 pièce, 3 personnes - FR-1-475-50 features a balcony and is set in",https://www.booking.com/hotel/fr/apartment-un-studio-pour-3-personnes-residence-le-camargue-1.en-gb.html?,43.4538,4.4283,1
Saintes Maries de la mer,04-02-2023,clear sky,8.88,43.4523,4.4287,8,16.880000000000003,100,Thalacap Camargue,7.7,"Thalacap Camargue faces the beach in Saintes-Maries-de-la-Mer, 5 minutes' walk from the city centre.",https://www.booking.com/hotel/fr/thalacap-camargue.en-gb.html?,43.4535,4.4355,1
Saintes Maries de la mer,04-02-2023,clear sky,8.88,43.4523,4.4287,8,16.880000000000003,100,"Studio Saintes-Maries-de-la-Mer, 1 pièce, 3 personnes - FR-1-475-99",,"Studio Saintes-Maries-de-la-Mer, 1 pièce, 3 personnes - FR-1-475-99 is situated in Saintes-Maries-de",https://www.booking.com/hotel/fr/studio-saintes-maries-de-la-mer-1-piece-3-personnes-fr-1-475-99.en-gb.html?,43.4525,4.4308,1
Saintes Maries de la mer,04-02-2023,clear sky,8.88,43.4523,4.4287,8,16.880000000000003,100,Le Mas des Trémaïé,8.5,Le Mas des Trémaïé is situated in Saintes-Maries-de-la-Mer and offers barbecue facilities. Located 3,https://www.booking.com/hotel/fr/le-mas-des-tremaie.en-gb.html?,43.4722,4.4098,1
Saintes Maries de la mer,04-02-2023,clear sky,8.88,43.4523,4.4287,8,16.880000000000003,100,La Tramontane,9.0,,https://www.booking.com/hotel/fr/la-tramontane.en-gb.html?,43.4726,4.4101,1
Saintes Maries de la mer,04-02-2023,clear sky,8.88,43.4523,4.4287,8,16.880000000000003,100,Le Tau,8.0,"Situated in Saintes-Maries-de-la-Mer, 500 metres from Amphora Beach, Le Tau features accommodation w",https://www.booking.com/hotel/fr/le-tau-saintes-maries-de-la-mer1.en-gb.html?,43.4534,4.4288,1
Saintes Maries de la mer,04-02-2023,clear sky,8.88,43.4523,4.4287,8,16.880000000000003,100,"La Villa Vaihéré en Camargue, l’Hibiscus",,,https://www.booking.com/hotel/fr/la-villa-vaihere-en-camargue-l-hibiscus.en-gb.html?,43.5173,4.3745,1
Saintes Maries de la mer,04-02-2023,clear sky,8.88,43.4523,4.4287,8,16.880000000000003,100,Villa 8 personnes bord de mer climatisée,10.0,"Villa 8 personnes bord de mer climatisée, a property with a garden and a terrace, is set in Saintes-",https://www.booking.com/hotel/fr/villa-8-personnes-bord-de-mer-climatisee.en-gb.html?,43.4555,4.4308,1
Saintes Maries de la mer,04-02-2023,clear sky,8.88,43.4523,4.4287,8,16.880000000000003,100,L'appartement de l'église,8.8,"Offering free WiFi and free private parking, L'appartement de l'église is set in Saintes-Maries-de-l",https://www.booking.com/hotel/fr/l-39-appartement-de-l-39-eglise.en-gb.html?,43.4516,4.4283,1
Saintes Maries de la mer,04-02-2023,clear sky,8.88,43.4523,4.4287,8,16.880000000000003,100,chambre les flamants,9.3,"Set in Saintes-Maries-de-la-Mer, 1 km from Amphora Beach and 1.1 km from Arenas Beach, chambre les f",https://www.booking.com/hotel/fr/chambre-les-flamants.en-gb.html?,43.4571,4.431,1
Saintes Maries de la mer,04-02-2023,clear sky,8.88,43.4523,4.4287,8,16.880000000000003,100,Appartement calme à deux pas de la mer,8.1,,https://www.booking.com/hotel/fr/appartement-calme-a-deux-pas-de-la-mer.en-gb.html?,43.4556,4.435,1
Saintes Maries de la mer,04-02-2023,clear sky,8.88,43.4523,4.4287,8,16.880000000000003,100,"Appartement Saintes-Maries-de-la-Mer, 3 pièces, 4 personnes - FR-1-475-88",,"Appartement Saintes-Maries-de-la-Mer, 3 pièces, 4 personnes - FR-1-475-88 offers accommodation in Sa",https://www.booking.com/hotel/fr/appartement-saintes-maries-de-la-mer-3-pieces-4-personnes-fr-1-475-88.en-gb.html?,43.4497,4.419,0
Saintes Maries de la mer,04-02-2023,clear sky,8.88,43.4523,4.4287,8,16.880000000000003,100,Résidence L’Oiseau des Sables,9.9,Located in Saintes-Maries-de-la-Mer in the Provence-Alpes-Côte d'Azur region and Amphora Beach reach,https://www.booking.com/hotel/fr/residence-l-oiseau-des-sables.en-gb.html?,43.4521,4.4311,1
Saintes Maries de la mer,04-02-2023,clear sky,8.88,43.4523,4.4287,8,16.880000000000003,100,"Appartement Saintes-Maries-de-la-Mer, 2 pièces, 4 personnes - FR-1-475-22",,"Appartement Saintes-Maries-de-la-Mer, 2 pièces, 4 personnes - FR-1-475-22 features a balcony and is ",https://www.booking.com/hotel/fr/apartment-un-appartement-residence-les-ibis-rue-jean-jaures-pour-4-personnes-1.en-gb.html?,43.4532,4.4262,0
Saintes Maries de la mer,04-02-2023,clear sky,8.88,43.4523,4.4287,8,16.880000000000003,100,Studio des Saintes,8.9,"Featuring city views, Studio des Saintes offers accommodation with a balcony and a coffee machine, a",https://www.booking.com/hotel/fr/studio-des-saintes.en-gb.html?,43.4558,4.4297,1
Saintes Maries de la mer,04-02-2023,clear sky,8.88,43.4523,4.4287,8,16.880000000000003,100,Les Saintes au bord de mer,8.6,"Boasting sea views, Les Saintes au bord de mer features accommodation with a terrace and a balcony, ",https://www.booking.com/hotel/fr/alvica-triana.en-gb.html?,43.4512,4.4305,1
Saintes Maries de la mer,04-02-2023,clear sky,8.88,43.4523,4.4287,8,16.880000000000003,100,Hôtel Casa Marina,8.9,"Facing the beachfront, Hôtel Casa Marina offers 3-star accommodation in Saintes-Maries-de-la-Mer and",https://www.booking.com/hotel/fr/casa-marina-saintes-maries-de-la-mer.en-gb.html?,43.4511,4.431,1
Saintes Maries de la mer,04-02-2023,clear sky,8.88,43.4523,4.4287,8,16.880000000000003,100,Appartement de l'olivier,9.1,"Appartement de l'olivier is located in Saintes-Maries-de-la-Mer, less than 1 km from Amphora Beach, ",https://www.booking.com/hotel/fr/appartement-de-l-39-olivier.en-gb.html?,43.4538,4.4249,1
Saintes Maries de la mer,04-02-2023,clear sky,8.88,43.4523,4.4287,8,16.880000000000003,100,Studio Le Beauduc,8.9,"Studio Le Beauduc, a property with a garden and a terrace, is located in Saintes-Maries-de-la-Mer, l",https://www.booking.com/hotel/fr/studio-le-beauduc.en-gb.html?,43.4558,4.4299,1
Saintes Maries de la mer,04-02-2023,clear sky,8.88,43.4523,4.4287,8,16.880000000000003,100,"Appartement Saintes-Maries-de-la-Mer, 3 pièces, 6 personnes - FR-1-475-24",,"Appartement Saintes-Maries-de-la-Mer, 3 pièces, 6 personnes - FR-1-475-24 features a balcony and is ",https://www.booking.com/hotel/fr/apartment-un-appartement-en-duplex-pour-6-personnes-residence-le-trident-1.en-gb.html?,43.4551,4.432,0
Saintes Maries de la mer,04-02-2023,clear sky,8.88,43.4523,4.4287,8,16.880000000000003,100,"Studio Saintes-Maries-de-la-Mer, 1 pièce, 2 personnes - FR-1-475-54",10.0,Set 400 metres from Arenas Beach and less than 1 km from Crin Blanc Beach in Saintes-Maries-de-la-Me,https://www.booking.com/hotel/fr/apartment-un-studio-pour-2-personnes-7-rue-gilbert-leroy-1.en-gb.html?,43.4514,4.4313,1
Saintes Maries de la mer,04-02-2023,clear sky,8.88,43.4523,4.4287,8,16.880000000000003,100,Appartement Duplex 4pers Climatisé,,"Boasting city views, Appartement Duplex 4pers Climatisé features accommodation with a balcony, aroun",https://www.booking.com/hotel/fr/appartement-duplex-4pers-climatise.en-gb.html?,43.456,4.4293,0
Saintes Maries de la mer,04-02-2023,clear sky,8.88,43.4523,4.4287,8,16.880000000000003,100,"Studio Saintes-Maries-de-la-Mer, 1 pièce, 2 personnes - FR-1-475-56",10.0,"Studio Saintes-Maries-de-la-Mer, 1 pièce, 2 personnes - FR-1-475-56 is situated in Saintes-Maries-de",https://www.booking.com/hotel/fr/apartment-un-studio-pour-2-personnes-7-avenue-gilbert-leroy-1.en-gb.html?,43.4514,4.4313,1
Saintes Maries de la mer,04-02-2023,clear sky,8.88,43.4523,4.4287,8,16.880000000000003,100,"Appartement Saintes-Maries-de-la-Mer, 2 pièces, 4 personnes - FR-1-475-32",,"Situated in Saintes-Maries-de-la-Mer in the Provence-Alpes-Côte d'Azur region, Appartement Saintes-M",https://www.booking.com/hotel/fr/apartment-un-appartement-pour-4-personnes-18-rue-louis-pasteur-le-geranium-1.en-gb.html?,43.4521,4.4309,0
Saintes Maries de la mer,05-02-2023,clear sky,10.24,43.4523,4.4287,8,18.240000000000002,100,Manade Cavallini - Mas de Pioch,8.2,"Set in Les Saintes-Maries-de-la-Mer, Manade Cavallini - Mas de Pioch is a typical Camargue style cou",https://www.booking.com/hotel/fr/mas-de-pioch.en-gb.html?,43.5296,4.4006,1
Saintes Maries de la mer,05-02-2023,clear sky,10.24,43.4523,4.4287,8,18.240000000000002,100,"Studio Saintes-Maries-de-la-Mer, 1 pièce, 3 personnes - FR-1-475-50",7.5,"Studio Saintes-Maries-de-la-Mer, 1 pièce, 3 personnes - FR-1-475-50 features a balcony and is set in",https://www.booking.com/hotel/fr/apartment-un-studio-pour-3-personnes-residence-le-camargue-1.en-gb.html?,43.4538,4.4283,1
Saintes Maries de la mer,05-02-2023,clear sky,10.24,43.4523,4.4287,8,18.240000000000002,100,Thalacap Camargue,7.7,"Thalacap Camargue faces the beach in Saintes-Maries-de-la-Mer, 5 minutes' walk from the city centre.",https://www.booking.com/hotel/fr/thalacap-camargue.en-gb.html?,43.4535,4.4355,1
Saintes Maries de la mer,05-02-2023,clear sky,10.24,43.4523,4.4287,8,18.240000000000002,100,"Studio Saintes-Maries-de-la-Mer, 1 pièce, 3 personnes - FR-1-475-99",,"Studio Saintes-Maries-de-la-Mer, 1 pièce, 3 personnes - FR-1-475-99 is situated in Saintes-Maries-de",https://www.booking.com/hotel/fr/studio-saintes-maries-de-la-mer-1-piece-3-personnes-fr-1-475-99.en-gb.html?,43.4525,4.4308,1
Saintes Maries de la mer,05-02-2023,clear sky,10.24,43.4523,4.4287,8,18.240000000000002,100,Le Mas des Trémaïé,8.5,Le Mas des Trémaïé is situated in Saintes-Maries-de-la-Mer and offers barbecue facilities. Located 3,https://www.booking.com/hotel/fr/le-mas-des-tremaie.en-gb.html?,43.4722,4.4098,1
Saintes Maries de la mer,05-02-2023,clear sky,10.24,43.4523,4.4287,8,18.240000000000002,100,La Tramontane,9.0,,https://www.booking.com/hotel/fr/la-tramontane.en-gb.html?,43.4726,4.4101,1
Saintes Maries de la mer,05-02-2023,clear sky,10.24,43.4523,4.4287,8,18.240000000000002,100,Le Tau,8.0,"Situated in Saintes-Maries-de-la-Mer, 500 metres from Amphora Beach, Le Tau features accommodation w",https://www.booking.com/hotel/fr/le-tau-saintes-maries-de-la-mer1.en-gb.html?,43.4534,4.4288,1
Saintes Maries de la mer,05-02-2023,clear sky,10.24,43.4523,4.4287,8,18.240000000000002,100,"La Villa Vaihéré en Camargue, l’Hibiscus",,,https://www.booking.com/hotel/fr/la-villa-vaihere-en-camargue-l-hibiscus.en-gb.html?,43.5173,4.3745,1
Saintes Maries de la mer,05-02-2023,clear sky,10.24,43.4523,4.4287,8,18.240000000000002,100,Villa 8 personnes bord de mer climatisée,10.0,"Villa 8 personnes bord de mer climatisée, a property with a garden and a terrace, is set in Saintes-",https://www.booking.com/hotel/fr/villa-8-personnes-bord-de-mer-climatisee.en-gb.html?,43.4555,4.4308,1
Saintes Maries de la mer,05-02-2023,clear sky,10.24,43.4523,4.4287,8,18.240000000000002,100,L'appartement de l'église,8.8,"Offering free WiFi and free private parking, L'appartement de l'église is set in Saintes-Maries-de-l",https://www.booking.com/hotel/fr/l-39-appartement-de-l-39-eglise.en-gb.html?,43.4516,4.4283,1
Saintes Maries de la mer,05-02-2023,clear sky,10.24,43.4523,4.4287,8,18.240000000000002,100,chambre les flamants,9.3,"Set in Saintes-Maries-de-la-Mer, 1 km from Amphora Beach and 1.1 km from Arenas Beach, chambre les f",https://www.booking.com/hotel/fr/chambre-les-flamants.en-gb.html?,43.4571,4.431,1
Saintes Maries de la mer,05-02-2023,clear sky,10.24,43.4523,4.4287,8,18.240000000000002,100,Appartement calme à deux pas de la mer,8.1,,https://www.booking.com/hotel/fr/appartement-calme-a-deux-pas-de-la-mer.en-gb.html?,43.4556,4.435,1
Saintes Maries de la mer,05-02-2023,clear sky,10.24,43.4523,4.4287,8,18.240000000000002,100,"Appartement Saintes-Maries-de-la-Mer, 3 pièces, 4 personnes - FR-1-475-88",,"Appartement Saintes-Maries-de-la-Mer, 3 pièces, 4 personnes - FR-1-475-88 offers accommodation in Sa",https://www.booking.com/hotel/fr/appartement-saintes-maries-de-la-mer-3-pieces-4-personnes-fr-1-475-88.en-gb.html?,43.4497,4.419,0
Saintes Maries de la mer,05-02-2023,clear sky,10.24,43.4523,4.4287,8,18.240000000000002,100,Résidence L’Oiseau des Sables,9.9,Located in Saintes-Maries-de-la-Mer in the Provence-Alpes-Côte d'Azur region and Amphora Beach reach,https://www.booking.com/hotel/fr/residence-l-oiseau-des-sables.en-gb.html?,43.4521,4.4311,1
Saintes Maries de la mer,05-02-2023,clear sky,10.24,43.4523,4.4287,8,18.240000000000002,100,"Appartement Saintes-Maries-de-la-Mer, 2 pièces, 4 personnes - FR-1-475-22",,"Appartement Saintes-Maries-de-la-Mer, 2 pièces, 4 personnes - FR-1-475-22 features a balcony and is ",https://www.booking.com/hotel/fr/apartment-un-appartement-residence-les-ibis-rue-jean-jaures-pour-4-personnes-1.en-gb.html?,43.4532,4.4262,0
Saintes Maries de la mer,05-02-2023,clear sky,10.24,43.4523,4.4287,8,18.240000000000002,100,Studio des Saintes,8.9,"Featuring city views, Studio des Saintes offers accommodation with a balcony and a coffee machine, a",https://www.booking.com/hotel/fr/studio-des-saintes.en-gb.html?,43.4558,4.4297,1
Saintes Maries de la mer,05-02-2023,clear sky,10.24,43.4523,4.4287,8,18.240000000000002,100,Les Saintes au bord de mer,8.6,"Boasting sea views, Les Saintes au bord de mer features accommodation with a terrace and a balcony, ",https://www.booking.com/hotel/fr/alvica-triana.en-gb.html?,43.4512,4.4305,1
Saintes Maries de la mer,05-02-2023,clear sky,10.24,43.4523,4.4287,8,18.240000000000002,100,Hôtel Casa Marina,8.9,"Facing the beachfront, Hôtel Casa Marina offers 3-star accommodation in Saintes-Maries-de-la-Mer and",https://www.booking.com/hotel/fr/casa-marina-saintes-maries-de-la-mer.en-gb.html?,43.4511,4.431,1
Saintes Maries de la mer,05-02-2023,clear sky,10.24,43.4523,4.4287,8,18.240000000000002,100,Appartement de l'olivier,9.1,"Appartement de l'olivier is located in Saintes-Maries-de-la-Mer, less than 1 km from Amphora Beach, ",https://www.booking.com/hotel/fr/appartement-de-l-39-olivier.en-gb.html?,43.4538,4.4249,1
Saintes Maries de la mer,05-02-2023,clear sky,10.24,43.4523,4.4287,8,18.240000000000002,100,Studio Le Beauduc,8.9,"Studio Le Beauduc, a property with a garden and a terrace, is located in Saintes-Maries-de-la-Mer, l",https://www.booking.com/hotel/fr/studio-le-beauduc.en-gb.html?,43.4558,4.4299,1
Saintes Maries de la mer,05-02-2023,clear sky,10.24,43.4523,4.4287,8,18.240000000000002,100,"Appartement Saintes-Maries-de-la-Mer, 3 pièces, 6 personnes - FR-1-475-24",,"Appartement Saintes-Maries-de-la-Mer, 3 pièces, 6 personnes - FR-1-475-24 features a balcony and is ",https://www.booking.com/hotel/fr/apartment-un-appartement-en-duplex-pour-6-personnes-residence-le-trident-1.en-gb.html?,43.4551,4.432,0
Saintes Maries de la mer,05-02-2023,clear sky,10.24,43.4523,4.4287,8,18.240000000000002,100,"Studio Saintes-Maries-de-la-Mer, 1 pièce, 2 personnes - FR-1-475-54",10.0,Set 400 metres from Arenas Beach and less than 1 km from Crin Blanc Beach in Saintes-Maries-de-la-Me,https://www.booking.com/hotel/fr/apartment-un-studio-pour-2-personnes-7-rue-gilbert-leroy-1.en-gb.html?,43.4514,4.4313,1
Saintes Maries de la mer,05-02-2023,clear sky,10.24,43.4523,4.4287,8,18.240000000000002,100,Appartement Duplex 4pers Climatisé,,"Boasting city views, Appartement Duplex 4pers Climatisé features accommodation with a balcony, aroun",https://www.booking.com/hotel/fr/appartement-duplex-4pers-climatise.en-gb.html?,43.456,4.4293,0
Saintes Maries de la mer,05-02-2023,clear sky,10.24,43.4523,4.4287,8,18.240000000000002,100,"Studio Saintes-Maries-de-la-Mer, 1 pièce, 2 personnes - FR-1-475-56",10.0,"Studio Saintes-Maries-de-la-Mer, 1 pièce, 2 personnes - FR-1-475-56 is situated in Saintes-Maries-de",https://www.booking.com/hotel/fr/apartment-un-studio-pour-2-personnes-7-avenue-gilbert-leroy-1.en-gb.html?,43.4514,4.4313,1
Saintes Maries de la mer,05-02-2023,clear sky,10.24,43.4523,4.4287,8,18.240000000000002,100,"Appartement Saintes-Maries-de-la-Mer, 2 pièces, 4 personnes - FR-1-475-32",,"Situated in Saintes-Maries-de-la-Mer in the Provence-Alpes-Côte d'Azur region, Appartement Saintes-M",https://www.booking.com/hotel/fr/apartment-un-appartement-pour-4-personnes-18-rue-louis-pasteur-le-geranium-1.en-gb.html?,43.4521,4.4309,0
Saintes Maries de la mer,06-02-2023,scattered clouds,2.49,43.4523,4.4287,6,8.49,100,Manade Cavallini - Mas de Pioch,8.2,"Set in Les Saintes-Maries-de-la-Mer, Manade Cavallini - Mas de Pioch is a typical Camargue style cou",https://www.booking.com/hotel/fr/mas-de-pioch.en-gb.html?,43.5296,4.4006,1
Saintes Maries de la mer,06-02-2023,scattered clouds,2.49,43.4523,4.4287,6,8.49,100,"Studio Saintes-Maries-de-la-Mer, 1 pièce, 3 personnes - FR-1-475-50",7.5,"Studio Saintes-Maries-de-la-Mer, 1 pièce, 3 personnes - FR-1-475-50 features a balcony and is set in",https://www.booking.com/hotel/fr/apartment-un-studio-pour-3-personnes-residence-le-camargue-1.en-gb.html?,43.4538,4.4283,1
Saintes Maries de la mer,06-02-2023,scattered clouds,2.49,43.4523,4.4287,6,8.49,100,Thalacap Camargue,7.7,"Thalacap Camargue faces the beach in Saintes-Maries-de-la-Mer, 5 minutes' walk from the city centre.",https://www.booking.com/hotel/fr/thalacap-camargue.en-gb.html?,43.4535,4.4355,1
Saintes Maries de la mer,06-02-2023,scattered clouds,2.49,43.4523,4.4287,6,8.49,100,"Studio Saintes-Maries-de-la-Mer, 1 pièce, 3 personnes - FR-1-475-99",,"Studio Saintes-Maries-de-la-Mer, 1 pièce, 3 personnes - FR-1-475-99 is situated in Saintes-Maries-de",https://www.booking.com/hotel/fr/studio-saintes-maries-de-la-mer-1-piece-3-personnes-fr-1-475-99.en-gb.html?,43.4525,4.4308,1
Saintes Maries de la mer,06-02-2023,scattered clouds,2.49,43.4523,4.4287,6,8.49,100,Le Mas des Trémaïé,8.5,Le Mas des Trémaïé is situated in Saintes-Maries-de-la-Mer and offers barbecue facilities. Located 3,https://www.booking.com/hotel/fr/le-mas-des-tremaie.en-gb.html?,43.4722,4.4098,1
Saintes Maries de la mer,06-02-2023,scattered clouds,2.49,43.4523,4.4287,6,8.49,100,La Tramontane,9.0,,https://www.booking.com/hotel/fr/la-tramontane.en-gb.html?,43.4726,4.4101,1
Saintes Maries de la mer,06-02-2023,scattered clouds,2.49,43.4523,4.4287,6,8.49,100,Le Tau,8.0,"Situated in Saintes-Maries-de-la-Mer, 500 metres from Amphora Beach, Le Tau features accommodation w",https://www.booking.com/hotel/fr/le-tau-saintes-maries-de-la-mer1.en-gb.html?,43.4534,4.4288,1
Saintes Maries de la mer,06-02-2023,scattered clouds,2.49,43.4523,4.4287,6,8.49,100,"La Villa Vaihéré en Camargue, l’Hibiscus",,,https://www.booking.com/hotel/fr/la-villa-vaihere-en-camargue-l-hibiscus.en-gb.html?,43.5173,4.3745,1
Saintes Maries de la mer,06-02-2023,scattered clouds,2.49,43.4523,4.4287,6,8.49,100,Villa 8 personnes bord de mer climatisée,10.0,"Villa 8 personnes bord de mer climatisée, a property with a garden and a terrace, is set in Saintes-",https://www.booking.com/hotel/fr/villa-8-personnes-bord-de-mer-climatisee.en-gb.html?,43.4555,4.4308,1
Saintes Maries de la mer,06-02-2023,scattered clouds,2.49,43.4523,4.4287,6,8.49,100,L'appartement de l'église,8.8,"Offering free WiFi and free private parking, L'appartement de l'église is set in Saintes-Maries-de-l",https://www.booking.com/hotel/fr/l-39-appartement-de-l-39-eglise.en-gb.html?,43.4516,4.4283,1
Saintes Maries de la mer,06-02-2023,scattered clouds,2.49,43.4523,4.4287,6,8.49,100,chambre les flamants,9.3,"Set in Saintes-Maries-de-la-Mer, 1 km from Amphora Beach and 1.1 km from Arenas Beach, chambre les f",https://www.booking.com/hotel/fr/chambre-les-flamants.en-gb.html?,43.4571,4.431,1
Saintes Maries de la mer,06-02-2023,scattered clouds,2.49,43.4523,4.4287,6,8.49,100,Appartement calme à deux pas de la mer,8.1,,https://www.booking.com/hotel/fr/appartement-calme-a-deux-pas-de-la-mer.en-gb.html?,43.4556,4.435,1
Saintes Maries de la mer,06-02-2023,scattered clouds,2.49,43.4523,4.4287,6,8.49,100,"Appartement Saintes-Maries-de-la-Mer, 3 pièces, 4 personnes - FR-1-475-88",,"Appartement Saintes-Maries-de-la-Mer, 3 pièces, 4 personnes - FR-1-475-88 offers accommodation in Sa",https://www.booking.com/hotel/fr/appartement-saintes-maries-de-la-mer-3-pieces-4-personnes-fr-1-475-88.en-gb.html?,43.4497,4.419,0
Saintes Maries de la mer,06-02-2023,scattered clouds,2.49,43.4523,4.4287,6,8.49,100,Résidence L’Oiseau des Sables,9.9,Located in Saintes-Maries-de-la-Mer in the Provence-Alpes-Côte d'Azur region and Amphora Beach reach,https://www.booking.com/hotel/fr/residence-l-oiseau-des-sables.en-gb.html?,43.4521,4.4311,1
Saintes Maries de la mer,06-02-2023,scattered clouds,2.49,43.4523,4.4287,6,8.49,100,"Appartement Saintes-Maries-de-la-Mer, 2 pièces, 4 personnes - FR-1-475-22",,"Appartement Saintes-Maries-de-la-Mer, 2 pièces, 4 personnes - FR-1-475-22 features a balcony and is ",https://www.booking.com/hotel/fr/apartment-un-appartement-residence-les-ibis-rue-jean-jaures-pour-4-personnes-1.en-gb.html?,43.4532,4.4262,0
Saintes Maries de la mer,06-02-2023,scattered clouds,2.49,43.4523,4.4287,6,8.49,100,Studio des Saintes,8.9,"Featuring city views, Studio des Saintes offers accommodation with a balcony and a coffee machine, a",https://www.booking.com/hotel/fr/studio-des-saintes.en-gb.html?,43.4558,4.4297,1
Saintes Maries de la mer,06-02-2023,scattered clouds,2.49,43.4523,4.4287,6,8.49,100,Les Saintes au bord de mer,8.6,"Boasting sea views, Les Saintes au bord de mer features accommodation with a terrace and a balcony, ",https://www.booking.com/hotel/fr/alvica-triana.en-gb.html?,43.4512,4.4305,1
Saintes Maries de la mer,06-02-2023,scattered clouds,2.49,43.4523,4.4287,6,8.49,100,Hôtel Casa Marina,8.9,"Facing the beachfront, Hôtel Casa Marina offers 3-star accommodation in Saintes-Maries-de-la-Mer and",https://www.booking.com/hotel/fr/casa-marina-saintes-maries-de-la-mer.en-gb.html?,43.4511,4.431,1
Saintes Maries de la mer,06-02-2023,scattered clouds,2.49,43.4523,4.4287,6,8.49,100,Appartement de l'olivier,9.1,"Appartement de l'olivier is located in Saintes-Maries-de-la-Mer, less than 1 km from Amphora Beach, ",https://www.booking.com/hotel/fr/appartement-de-l-39-olivier.en-gb.html?,43.4538,4.4249,1
Saintes Maries de la mer,06-02-2023,scattered clouds,2.49,43.4523,4.4287,6,8.49,100,Studio Le Beauduc,8.9,"Studio Le Beauduc, a property with a garden and a terrace, is located in Saintes-Maries-de-la-Mer, l",https://www.booking.com/hotel/fr/studio-le-beauduc.en-gb.html?,43.4558,4.4299,1
Saintes Maries de la mer,06-02-2023,scattered clouds,2.49,43.4523,4.4287,6,8.49,100,"Appartement Saintes-Maries-de-la-Mer, 3 pièces, 6 personnes - FR-1-475-24",,"Appartement Saintes-Maries-de-la-Mer, 3 pièces, 6 personnes - FR-1-475-24 features a balcony and is ",https://www.booking.com/hotel/fr/apartment-un-appartement-en-duplex-pour-6-personnes-residence-le-trident-1.en-gb.html?,43.4551,4.432,0
Saintes Maries de la mer,06-02-2023,scattered clouds,2.49,43.4523,4.4287,6,8.49,100,"Studio Saintes-Maries-de-la-Mer, 1 pièce, 2 personnes - FR-1-475-54",10.0,Set 400 metres from Arenas Beach and less than 1 km from Crin Blanc Beach in Saintes-Maries-de-la-Me,https://www.booking.com/hotel/fr/apartment-un-studio-pour-2-personnes-7-rue-gilbert-leroy-1.en-gb.html?,43.4514,4.4313,1
Saintes Maries de la mer,06-02-2023,scattered clouds,2.49,43.4523,4.4287,6,8.49,100,Appartement Duplex 4pers Climatisé,,"Boasting city views, Appartement Duplex 4pers Climatisé features accommodation with a balcony, aroun",https://www.booking.com/hotel/fr/appartement-duplex-4pers-climatise.en-gb.html?,43.456,4.4293,0
Saintes Maries de la mer,06-02-2023,scattered clouds,2.49,43.4523,4.4287,6,8.49,100,"Studio Saintes-Maries-de-la-Mer, 1 pièce, 2 personnes - FR-1-475-56",10.0,"Studio Saintes-Maries-de-la-Mer, 1 pièce, 2 personnes - FR-1-475-56 is situated in Saintes-Maries-de",https://www.booking.com/hotel/fr/apartment-un-studio-pour-2-personnes-7-avenue-gilbert-leroy-1.en-gb.html?,43.4514,4.4313,1
Saintes Maries de la mer,06-02-2023,scattered clouds,2.49,43.4523,4.4287,6,8.49,100,"Appartement Saintes-Maries-de-la-Mer, 2 pièces, 4 personnes - FR-1-475-32",,"Situated in Saintes-Maries-de-la-Mer in the Provence-Alpes-Côte d'Azur region, Appartement Saintes-M",https://www.booking.com/hotel/fr/apartment-un-appartement-pour-4-personnes-18-rue-louis-pasteur-le-geranium-1.en-gb.html?,43.4521,4.4309,0
Saintes Maries de la mer,07-02-2023,few clouds,-0.99,43.4523,4.4287,7,6.01,100,Manade Cavallini - Mas de Pioch,8.2,"Set in Les Saintes-Maries-de-la-Mer, Manade Cavallini - Mas de Pioch is a typical Camargue style cou",https://www.booking.com/hotel/fr/mas-de-pioch.en-gb.html?,43.5296,4.4006,1
Saintes Maries de la mer,07-02-2023,few clouds,-0.99,43.4523,4.4287,7,6.01,100,"Studio Saintes-Maries-de-la-Mer, 1 pièce, 3 personnes - FR-1-475-50",7.5,"Studio Saintes-Maries-de-la-Mer, 1 pièce, 3 personnes - FR-1-475-50 features a balcony and is set in",https://www.booking.com/hotel/fr/apartment-un-studio-pour-3-personnes-residence-le-camargue-1.en-gb.html?,43.4538,4.4283,1
Saintes Maries de la mer,07-02-2023,few clouds,-0.99,43.4523,4.4287,7,6.01,100,Thalacap Camargue,7.7,"Thalacap Camargue faces the beach in Saintes-Maries-de-la-Mer, 5 minutes' walk from the city centre.",https://www.booking.com/hotel/fr/thalacap-camargue.en-gb.html?,43.4535,4.4355,1
